nombre,telefono,direccion,latitud,longitud,municipio,categoria
Tierra Adentro Coffee Shop,(787) 985-9651,"Calle Sta. Águeda, San Juan, 00926, Puerto Rico",18.3740435,-66.0543423,Yabucoa,Coffee Shops
Paseos Café,(787) 469-7494,"Caguas, 00725, Puerto Rico",18.2314603,-66.035455,Yabucoa,Coffee Shops
"Coconut Mar, Yabucoa",(787) 424-6965,"PR-9911, Yabucoa, 00767, Puerto Rico",18.039885,-65.8346486,Yabucoa,Coffee Shops
Paolo's Coffee,,"401 C. del Parque, San Juan, 00912, Puerto Rico",18.4452617,-66.0658325,Yabucoa,Coffee Shops
Hacienda San Pedro,(787) 274-1011,"1350 Ashford Ave, San Juan, 00907, Puerto Rico",18.4550466,-66.0690455,Yabucoa,Coffee Shops
Blessed nutrition club,,"37-25 PR-9910, Yabucoa, 00767, Puerto Rico",18.0486634,-65.8790063,Yabucoa,Coffee Shops
Delicia China,(787) 266-3785,"24VJ+W39, Cll L, Yabucoa, 00767, Puerto Rico",18.044782,-65.8697616,Yabucoa,Coffee Shops
Café Consciente,,"171 C. O'Neill, San Juan, 00918, Puerto Rico",18.4229816,-66.0624776,Yabucoa,Coffee Shops
Georgie's Pizza Place Yabucoa,(787) 468-7368,"2 PR-901, Yabucoa, 00767, Puerto Rico",18.0447541,-65.87206379999999,Yabucoa,Coffee Shops
Hacienda San Pedro,(787) 433-0091,"318 Avenida José de Diego, San Juan, 00923, Puerto Rico",18.4469101,-66.0679083,Yabucoa,Coffee Shops
@Fresco Coffee Bar & Bistro,(787) 600-4378,"Calle 1 lote 15 Metro Office Park, Guaynabo, 00969, Puerto Rico",18.4161364,-66.1046902,Yabucoa,Coffee Shops
Supermercado Econo,,"4 Cll Catalina Morales, Yabucoa, 00767, Puerto Rico",18.0479891,-65.8827754,Yabucoa,Coffee Shops
Café Comunión,(787) 208-1789,"1616 PR-25, San Juan, 00909, Puerto Rico",18.4439231,-66.0657765,Yabucoa,Coffee Shops
Hornofino Coffee Shop,(787) 705-2425,"Cupey Professional Mall, C. San Claudio, San Juan, 00926, Puerto Rico",18.3796425,-66.05394559999999,Yabucoa,Coffee Shops
Martinez Coffee Shop,(787) 450-5213,"Bo, PR-182, Yabucoa, 00767, Puerto Rico",18.0586912,-65.9046594,Yabucoa,Coffee Shops
Platanutre Bar & Grill,(939) 308-4489,"PR-900, Yabucoa, 00767, Puerto Rico",18.0489401,-65.88473069999999,Yabucoa,Jangueo
Rodriguez Food Market,,"I3 Cll 1, Yabucoa, 00767, Puerto Rico",18.0482764,-65.8854644,Yabucoa,Coffee Shops
Gustos Coffee,,"CXPV+97M, Arrivals Ave, Carolina, 00979, Puerto Rico",18.4360159,-66.0072387,Yabucoa,Coffee Shops
Boca Boca Generales,,"CX43+5XH, San Juan, 00923, Puerto Rico",18.4053911,-66.0449995,Yabucoa,Coffee Shops
Cafe Doña Malen,,"4455+C6, Martorell, Yabucoa 00767, Puerto Rico",18.1091192,-65.8925404,Yabucoa,Coffee Shops
Pasajero 17 @ EnBeta,(939) 414-5783,"5 Esquina, 1135 C. 2 Suite 1, San Juan, 00927, Puerto Rico",18.3909641,-66.0693564,Yabucoa,Coffee Shops
Don Ruiz Coffee - Freshmart,(787) 410-9444,"201 Calle Juan Kalaf, San Juan, 00918, Puerto Rico",18.4265331,-66.0709703,Yabucoa,Coffee Shops
All Ways 99,(787) 266-0506,"Ste 20, 4 Cll Catalina Morales, Yabucoa, 00767, Puerto Rico",18.0482123,-65.8831996,Yabucoa,Coffee Shops
Grandma's Fried Foods,,"24VQ+H2, Yabucoa, 00767, Puerto Rico",18.043896,-65.862414,Yabucoa,Coffee Shops
Escobar Latte Art,(787) 321-5353,"Edificio Ila, 1055 Marginal Kennedy, San Juan, 00907, Puerto Rico",18.4330498,-66.086891,Yabucoa,Coffee Shops
Taqueria del Pueblo,(939) 905-3020,"59 Cll Cristobal Colon, Yabucoa, 00767, Puerto Rico",18.0472441,-65.87868139999999,Yabucoa,Coffee Shops
La Rumba Bar & Rest.,(787) 266-9781,"25Q6+69J, Yabucoa 00767, Puerto Rico",18.0380758,-65.8390948,Yabucoa,Coffee Shops
Nocturnal Creole,,"2 PR-901, Yabucoa, 00767, Puerto Rico",18.0430541,-65.8662001,Yabucoa,Coffee Shops
Baruch,(939) 206-7887,"C2FC+6JM, Esq. Calle 11 Ave Galicia, Carolina, 00984, Puerto Rico",18.4230806,-65.9785206,Yabucoa,Coffee Shops
"Pitirre Cafe Miramar, San Juan",(939) 409-9535,"FW3C+XG8, San Juan, 00907, Puerto Rico",18.4547222,-66.0785782,Yabucoa,Coffee Shops
EmpanadisimasPR,(787) 237-2222,"GK-44, Av. Roberto Sánchez Vilella, Carolina, 00982, Puerto Rico",18.4126819,-65.9982888,Yabucoa,Coffee Shops
El Cielo Coffee Shop,(787) 408-8986,"2250 Calle Celestial, Carolina, 00979, Puerto Rico",18.4316011,-66.00585749999999,Yabucoa,Coffee Shops
Starbene Caffe,(787) 462-7115,"4008 The Mall of San Juan Blvd #1000, San Juan, 00924, Puerto Rico",18.4124832,-66.0258967,Yabucoa,Coffee Shops
D’Frozz,(787) 710-8622,"103 C. Muñoz Rivera, Vieques, 00765, Puerto Rico",18.1487803,-65.4420533,Yabucoa,Coffee Shops
Café La Estación,(787) 769-6200,"Ave. 65 Infanteria. Km 6.8 Int. PR-887 San Anton, Carolina, 00985, Puerto Rico",18.3979982,-65.9894111,Yabucoa,Coffee Shops
El Nuevo Horizonte,(787) 893-5492,"8 PR-901, Yabucoa, 00767, Puerto Rico",18.0229611,-65.8503127,Yabucoa,Coffee Shops
Rellenas Full Throttle,(939) 729-1935,"24VM+JJF, PR-901, Yabucoa, 00767, Puerto Rico",18.0440725,-65.86595489999999,Yabucoa,Coffee Shops
Ortiz Bakery,(787) 893-2350,"342F+X83, C. Luis Muñoz Rivera, Yabucoa, 00767, Puerto Rico",18.0523985,-65.8766922,Yabucoa,Panaderías
Guachitos Bake and Deli,(787) 655-4107,"1, 3344 Cll Cristobal Colon Suite 2, Yabucoa, 00767, Puerto Rico",18.0503455,-65.8796887,Yabucoa,Panaderías
El MANÁ Azucarera,(787) 893-4205,"24VG+XVJ, PR-901, Yabucoa, 00767, Puerto Rico",18.044961,-65.8728647,Yabucoa,Panaderías
Panadería & Repostería Deli Dulce Arte,(787) 716-9073,"25Q4+C5J, PR-901, Yabucoa, 00767, Puerto Rico",18.04052,-65.84770569999999,Yabucoa,Panaderías
Panadería y Repostería El Maná,(787) 893-0045,"PR-3, Yabucoa, 00767, Puerto Rico",18.0902759,-65.8476909,Yabucoa,Panaderías
Creaciones Dulce,(787) 457-4699,"Carr 3, sector la villa km 97.5, Yabucoa, 00767, Puerto Rico",18.0399205,-65.8720663,Yabucoa,Panaderías
Respostería Yolanda,(787) 893-5985,"4429+275, PR-9905, Yabucoa 00767, Puerto Rico",18.1000236,-65.881759,Yabucoa,Panaderías
Panadería Las Delicias Calabaza,(787) 893-2341,"Parcelas Villa Kily calabaza Yabucoa, Yabucoa, 00767, Puerto Rico",18.0583842,-65.9069255,Yabucoa,Panaderías
La Terraza de Juanita,(787) 465-2303,"25Q4+27G, PR-901, Yabucoa, 00767, Puerto Rico",18.0375504,-65.8442972,Yabucoa,Jangueo
The Morrillo,(862) 591-7005,"carretera 901 bo, Yabucoa, 00767, Puerto Rico",18.0291731,-65.83238639999999,Yabucoa,Jangueo
"Coconut Mar, Yabucoa",(787) 424-6965,"PR-9911, Yabucoa, 00767, Puerto Rico",18.039885,-65.8346486,Yabucoa,Jangueo
Pa Casa Dua Bar And Rest,(787) 893-3837,"24QH+X3H, Yabucoa, 00767, Puerto Rico",18.0398824,-65.87227829999999,Yabucoa,Jangueo
Buen Rato Bar & Restaurant,(787) 993-5051,"Carr 9914, Al lado de la rotonda, Bo km .01, Yabucoa, 00767, Puerto Rico",18.0443895,-65.85067529999999,Yabucoa,Restaurantes
El Bullpen,(787) 266-1883,"52 Cll Cristobal Colon #52, Yabucoa, 00767, Puerto Rico",18.0476098,-65.8791133,Yabucoa,Jangueo
El Caobo Bar & Grill,(787) 953-4797,"24RH+GW3, Yabucoa, 00767, Puerto Rico",18.0412512,-65.8701897,Yabucoa,Jangueo
La Rumba Bar & Rest.,(787) 266-9781,"25Q6+69J, Yabucoa 00767, Puerto Rico",18.0380758,-65.8390948,Yabucoa,Jangueo
The Tivoli,(787) 628-9494,"Cll 12, Yabucoa, 00767, Puerto Rico",18.0399077,-65.846925,Yabucoa,Jangueo
El Hangover Sport Bar,,"PR-900, Playita, Yabucoa 00767, Puerto Rico",18.0464714,-65.9203663,Yabucoa,Jangueo
Platanutre Bar & Grill,(939) 308-4489,"PR-900, Yabucoa, 00767, Puerto Rico",18.0489401,-65.88473069999999,Yabucoa,Jangueo
Los Tres Robles Bar & Grill,(787) 424-3206,"PR-9902, Yabucoa 00767, Puerto Rico",18.1091324,-65.91874609999999,Yabucoa,Jangueo
La Frontera Yabucoeña,(939) 335-9936,"24CV+3Q, El Negro, Yabucoa 00767, Puerto Rico",18.020174,-65.8555772,Yabucoa,Jangueo
La Carcajada De Rafilin Sport Bar,,"19-57 C. Luis Muñoz Rivera, Yabucoa, 00767, Puerto Rico",18.0526847,-65.8767476,Yabucoa,Jangueo
Agencia Hípica 295 - El Décimo Inning,(787) 893-3236,"2 PR-901, Yabucoa, 00767, Puerto Rico",18.0447106,-65.87220549999999,Yabucoa,Jangueo
The New Fun,(787) 893-5190,"24VX+WCQ, PR-9914, Yabucoa 00767, Puerto Rico",18.0448288,-65.8513876,Yabucoa,Jangueo
La Cantina del Tejano,(787) 718-4080,"4429+P7X, PR-905, Yabucoa, 00767, Puerto Rico",18.1018506,-65.88177929999999,Yabucoa,Jangueo
El Tirijala Sport Bar,(939) 380-4765,"44C6+C7V, Martorell, Yabucoa 00767, Puerto Rico",18.1211217,-65.8893231,Yabucoa,Jangueo
La Burbu,,"PR-901, Yabucoa, 00767, Puerto Rico",18.0424475,-65.850713,Yabucoa,Jangueo
Georgie's Pizza Place Yabucoa,(787) 468-7368,"2 PR-901, Yabucoa, 00767, Puerto Rico",18.0447541,-65.87206379999999,Yabucoa,Jangueo
El Nuevo Horizonte,(787) 893-5492,"8 PR-901, Yabucoa, 00767, Puerto Rico",18.0229611,-65.8503127,Yabucoa,Jangueo
Delicia China,(787) 266-3785,"24VJ+W39, Cll L, Yabucoa, 00767, Puerto Rico",18.044782,-65.8697616,Yabucoa,Jangueo
La Pica,,"24Q7+F8, Yabucoa, 00767, Puerto Rico",18.038689,-65.88671699999999,Yabucoa,Jangueo
Pizzeria The Relative #1,(787) 893-4435,"64 Cll Cristobal Colon, Yabucoa, 00767, Puerto Rico",18.0462276,-65.87854159999999,Yabucoa,Jangueo
Taqueria del Pueblo,(939) 905-3020,"59 Cll Cristobal Colon, Yabucoa, 00767, Puerto Rico",18.0472441,-65.87868139999999,Yabucoa,Jangueo
La carreta,(787) 306-8951,"PR-901, El Negro, Yabucoa 00767, Puerto Rico",18.0229281,-65.8429403,Yabucoa,Jangueo
The Center LLC Horse Racing Agency #144,(939) 444-5432,"Calle Cristobal Colon #33Yabucoa, Yabucoa, 00767, Puerto Rico",18.048445,-65.8788914,Yabucoa,Jangueo
The Flight Park,(787) 233-9273,"CXPQ+R5G, Carolina, 00979, Puerto Rico",18.4370595,-66.01203989999999,Yabucoa,Jangueo
La Placita de Santurce,(787) 307-1364,"300 C. dos Hermanos, San Juan, 00909, Puerto Rico",18.4504555,-66.0705457,Yabucoa,Jangueo
Kiosko La Frescura,(787) 433-0935,"357M+9GM, Yabucoa 00767, Puerto Rico",18.0634681,-65.816197,Yabucoa,Jangueo
El Túnel Lucky Cash,(787) 887-8686,"El Tunel Car Wash, Av. 65 de Infantería, San Juan, 00926, Puerto Rico",18.3943359,-66.03405130000002,Yabucoa,Jangueo
Sammy's Pizza #1,(787) 900-3981,"105-115 C. Luis Muñoz Rivera, Yabucoa, 00767, Puerto Rico",18.0498385,-65.8824716,Yabucoa,Jangueo
Alcaldía Sport Bar,(787) 455-4655,"1006 Av. Juan Ponce de León, San Juan, 00924, Puerto Rico",18.4009876,-66.05229510000001,Yabucoa,Jangueo
LA GRAN PARADA,(787) 235-3511,"BO, SECTOR, PR-3 KL 105.2a 3, Yabucoa, 00767, Puerto Rico",18.0390881,-65.89152159999999,Yabucoa,Jangueo
Bar el cruce,,"24WC+PGF, Yabucoa, 00767, Puerto Rico",18.046812,-65.8787084,Yabucoa,Jangueo
La Esquina de Diego,,"553 Calle de Diego, San Juan, 00901, Puerto Rico",18.3977908,-66.0311442,Yabucoa,Jangueo
El Ocho de Rio,(939) 399-3351,"102 Av. Universidad, San Juan, 00925, Puerto Rico",18.4029734,-66.05471949999999,Yabucoa,Jangueo
The Mar Azul,(939) 402-9696,"577 calle germa riekhoff, Vieques, 00765, Puerto Rico",18.151083,-65.4429109,Yabucoa,Jangueo
El Mercadito de Luly,(787) 366-1313,"World Plaza, 268 Av. Luis Muñoz Rivera, San Juan, 00919, Puerto Rico",18.4241186,-66.0588422,Yabucoa,Jangueo
THE NEW PARE PUB,,"335Q+6HW, Cll 3, Yabucoa, 00767, Puerto Rico",18.0581587,-65.9111356,Yabucoa,Jangueo
Yoly's Café,(787) 762-0321,"C288+4P2, PR-190, Carolina, 00983, Puerto Rico",18.4152575,-65.98323429999999,Yabucoa,Jangueo
HighlevelSportbar,,"825 Ave Iturregui, San Juan, 00924, Puerto Rico",18.411787,-66.009216,Yabucoa,Jangueo
Yabucoa Harbor Boulevard,(787) 893-3000,"3529+26G, Yabucoa 00767, Puerto Rico",18.0500615,-65.8319168,Yabucoa,Jangueo
Mojitos Solution Bar & Rest.,(787) 367-3562,"796 Av. Roberto Sánchez Vilella, San Juan, 00924, Puerto Rico",18.4080781,-66.0017149,Yabucoa,Jangueo
El CAPORAL,,"9XWJ+M53, San Juan, 00924, Puerto Rico",18.3966413,-66.01958619999999,Yabucoa,Jangueo
Piel Kanela,(787) 250-8705,"Parcelas Hill Brother, 375 Calle 11, Río Piedras, San Juan 00924, Puerto Rico",18.3945066,-66.0215245,Yabucoa,Jangueo
El Punto 8 Sport Bar,(787) 670-6930,"901 Cll Hypolais, San Juan, 00924, Puerto Rico",18.4083342,-66.0077283,Yabucoa,Jangueo
La Factoría,,"51 C. de San José, San Juan, 00901, Puerto Rico",18.4672058,-66.1175368,Yabucoa,Jangueo
Triángulo,,"75 C. Arzuaga, San Juan, 00925, Puerto Rico",18.3979964,-66.05010109999999,Yabucoa,Jangueo
Refill Sport Bar,(787) 399-6888,"990 C. Eider, San Juan, 00924, Puerto Rico",18.4043149,-66.00402679999999,Yabucoa,Jangueo
Vivo Beach Club,(787) 648-5655,"7000 Carr. 187 RR2, Carolina, 00979, Puerto Rico",18.4469466,-66.00006739999999,Yabucoa,Jangueo
Vicky Sport Bar,,"-989 Puerto Rico, 955 Cll Mirlo, San Juan, 00924, Puerto Rico",18.4077325,-66.0019002,Yabucoa,Jangueo
Restaurante Paisajes Curet,(787) 672-7080,"PR-3, Maunabo, 00707, Puerto Rico",17.9803662,-65.9103954,Yabucoa,Restaurantes
The Limbers of Rey,(787) 559-4053,"35J5+7RH, PR-906, Comunas, Yabucoa 00767, Puerto Rico",18.0808041,-65.8400214,Yabucoa,Jangueo
The Play's Pub,(939) 204-5379,"622 C. Mónaco #3634, Carolina, 00982, Puerto Rico",18.3989421,-65.98728299999999,Yabucoa,Jangueo
Perico's Pub,(787) 765-0825,"CW2F+FMP, Av. Américo Miranda, San Juan, 00921, Puerto Rico",18.4012161,-66.075802,Yabucoa,Jangueo
Bryant Cafe Sport Bar,(939) 489-1407,"368 Cll Blanes, San Juan, 00923, Puerto Rico",18.4223105,-66.0384469,Yabucoa,Jangueo
Casita Hato Rey,(787) 765-0255,"159 Av. Quisqueya, Caño Martin Peña, San Juan 00918, Puerto Rico",18.4272935,-66.0520452,Yabucoa,Jangueo
Suso's Bar & Rest.,(787) 274-1935,"219 Av. Eleanor Roosevelt, San Juan, 00918, Puerto Rico",18.4205049,-66.0609972,Yabucoa,Jangueo
Con-Tenedores Food Truck Park,(787) 360-9393,"45WP+3RH, Bo, Humacao, 00791, Puerto Rico",18.1451794,-65.8128978,Yabucoa,Food Trucks
Paseo boricua food truck,(787) 433-8283,"24VX+6P5, Yabucoa 00767, Puerto Rico",18.0430118,-65.8506364,Yabucoa,Food Trucks
La Flaca Family FoodTruck,(787) 518-7452,"35J5+4XR, Yabucoa, 00767, Puerto Rico",18.0804666,-65.8402517,Yabucoa,Food Trucks
La carreta,(787) 306-8951,"PR-901, El Negro, Yabucoa 00767, Puerto Rico",18.0229281,-65.8429403,Yabucoa,Food Trucks
Promises of Life Food Truck,(787) 486-5185,"BO, PR-901 KM,1.6, Yabucoa, 00767, Puerto Rico",18.0441323,-65.8618536,Yabucoa,Food Trucks
Mr. Waffle,(939) 903-2779,"24WG+4H5, PR-901, Yabucoa, 00767, Puerto Rico",18.0452911,-65.873502,Yabucoa,Postres
Bit of Sugar,(787) 718-0020,"PR-901, Yabucoa, 00767, Puerto Rico",18.040108,-65.8471729,Yabucoa,Postres
Frappeletados Yabucoa,(787) 930-7835,"24WF+GWG, Yabucoa, 00767, Puerto Rico",18.0463176,-65.87515669999999,Yabucoa,Postres
Creaciones Dulce,(787) 457-4699,"Carr 3, sector la villa km 97.5, Yabucoa, 00767, Puerto Rico",18.0399205,-65.8720663,Yabucoa,Postres
Don Chano Fruit Bowl,(939) 301-6609,"24VX+CP5, PR-901, Yabucoa, 00767, Puerto Rico",18.0435028,-65.85063389999999,Yabucoa,Postres
Panadería & Repostería Deli Dulce Arte,(787) 716-9073,"25Q4+C5J, PR-901, Yabucoa, 00767, Puerto Rico",18.04052,-65.84770569999999,Yabucoa,Postres
Ortiz Bakery,(787) 893-2350,"342F+X83, C. Luis Muñoz Rivera, Yabucoa, 00767, Puerto Rico",18.0523985,-65.8766922,Yabucoa,Postres
Guachitos Bake and Deli,(787) 655-4107,"1, 3344 Cll Cristobal Colon Suite 2, Yabucoa, 00767, Puerto Rico",18.0503455,-65.8796887,Yabucoa,Postres
Panadería y Repostería El Maná,(787) 893-0045,"PR-3, Yabucoa, 00767, Puerto Rico",18.0902759,-65.8476909,Yabucoa,Postres
Mi Trabajo Cakes,(787) 989-5175,"m4 Calle 7, Yabucoa, 00767, Puerto Rico",18.0483582,-65.8875876,Yabucoa,Postres
The Limbers of Rey,(787) 559-4053,"35J5+7RH, PR-906, Comunas, Yabucoa 00767, Puerto Rico",18.0808041,-65.8400214,Yabucoa,Postres
Respostería Yolanda,(787) 893-5985,"4429+275, PR-9905, Yabucoa 00767, Puerto Rico",18.1000236,-65.881759,Yabucoa,Postres
Café Don Mario,(939) 405-0259,"8 PR-901, Yabucoa, 00767, Puerto Rico",18.0222972,-65.8514557,Yabucoa,Postres
La carreta,(787) 306-8951,"PR-901, El Negro, Yabucoa 00767, Puerto Rico",18.0229281,-65.8429403,Yabucoa,Postres
El MANÁ Azucarera,(787) 893-4205,"24VG+XVJ, PR-901, Yabucoa, 00767, Puerto Rico",18.044961,-65.8728647,Yabucoa,Postres
La Rumba Bar & Rest.,(787) 266-9781,"25Q6+69J, Yabucoa 00767, Puerto Rico",18.0380758,-65.8390948,Yabucoa,Jangueo
La Placita de Santurce,(787) 307-1364,"300 C. dos Hermanos, San Juan, 00909, Puerto Rico",18.4504555,-66.0705457,Yabucoa,Jangueo
La Frontera Yabucoeña,(939) 335-9936,"24CV+3Q, El Negro, Yabucoa 00767, Puerto Rico",18.020174,-65.8555772,Yabucoa,Jangueo
El Tirijala Sport Bar,(939) 380-4765,"44C6+C7V, Martorell, Yabucoa 00767, Puerto Rico",18.1211217,-65.8893231,Yabucoa,Jangueo
Buen Rato Bar & Restaurant,(787) 993-5051,"Carr 9914, Al lado de la rotonda, Bo km .01, Yabucoa, 00767, Puerto Rico",18.0443895,-65.85067529999999,Yabucoa,Restaurantes
The Tivoli,(787) 628-9494,"Cll 12, Yabucoa, 00767, Puerto Rico",18.0399077,-65.846925,Yabucoa,Jangueo
El Hangover Sport Bar,,"PR-900, Playita, Yabucoa 00767, Puerto Rico",18.0464714,-65.9203663,Yabucoa,Jangueo
The Morrillo,(862) 591-7005,"carretera 901 bo, Yabucoa, 00767, Puerto Rico",18.0291731,-65.83238639999999,Yabucoa,Jangueo
Agencia Hípica 295 - El Décimo Inning,(787) 893-3236,"2 PR-901, Yabucoa, 00767, Puerto Rico",18.0447106,-65.87220549999999,Yabucoa,Jangueo
The Mar Azul,(939) 402-9696,"577 calle germa riekhoff, Vieques, 00765, Puerto Rico",18.151083,-65.4429109,Yabucoa,Jangueo
La Factoría,,"51 C. de San José, San Juan, 00901, Puerto Rico",18.4672058,-66.1175368,Yabucoa,Jangueo
Azure Lounge,(787) 722-7000,"1309 Ashford Ave, San Juan, 00907, Puerto Rico",18.4560851,-66.0704198,Yabucoa,Jangueo
La Respuesta,,"1600 Av. Manuel Fernández Juncos, San Juan, 00909, Puerto Rico",18.4431578,-66.0675803,Yabucoa,Jangueo
La carreta,(787) 306-8951,"PR-901, El Negro, Yabucoa 00767, Puerto Rico",18.0229281,-65.8429403,Yabucoa,Jangueo
Platanutre Bar & Grill,(939) 308-4489,"PR-900, Yabucoa, 00767, Puerto Rico",18.0489401,-65.88473069999999,Yabucoa,Jangueo
El Nuevo Horizonte,(787) 893-5492,"8 PR-901, Yabucoa, 00767, Puerto Rico",18.0229611,-65.8503127,Yabucoa,Jangueo
Bar La Nasa,(787) 930-0031,"107 Calle Flamboyan, Vieques, 00765, Puerto Rico",18.0950504,-65.4731824,Yabucoa,Jangueo
Bar Catedral Rooftop | Old San Juan,(939) 588-4694,"106 C. de San José, San Juan, 00901, Puerto Rico",18.46614,-66.117471,Yabucoa,Jangueo
Nuestro Bar & Restaurant,(787) 222-6722,"Carr.#2 km 120.7, Aguadilla, 00603, Puerto Rico",18.4491748,-67.10554499999999,Yabucoa,Restaurantes
Yabucoa Quick Bar & Mexican Food,(787) 893-5049,"Calle El sol Bo Jagüeyes, 34VV+M62, Yabucoa, 00767, Puerto Rico",18.0941303,-65.8569931,Yabucoa,Jangueo
Delicia China,(787) 266-3785,"24VJ+W39, Cll L, Yabucoa, 00767, Puerto Rico",18.044782,-65.8697616,Yabucoa,Jangueo
Caicu Bar,,"6000 Blvd. Río Mar, Río Grande, 00745, Puerto Rico",18.3880989,-65.7553997,Yabucoa,Jangueo
Vivo Beach Club,(787) 648-5655,"7000 Carr. 187 RR2, Carolina, 00979, Puerto Rico",18.4469466,-66.00006739999999,Yabucoa,Jangueo
Taqueria del Pueblo,(939) 905-3020,"59 Cll Cristobal Colon, Yabucoa, 00767, Puerto Rico",18.0472441,-65.87868139999999,Yabucoa,Jangueo
Georgie's Pizza Place Yabucoa,(787) 468-7368,"2 PR-901, Yabucoa, 00767, Puerto Rico",18.0447541,-65.87206379999999,Yabucoa,Jangueo
La Casa De Los Pastelillos,(787) 864-5171,"Carretera 7710 KM 4.0 Barrio, Calle Pozuelo, Guayama, 00784, Puerto Rico",17.936273,-66.18313230000001,Yabucoa,Jangueo
Kiosko La Frescura,(787) 433-0935,"357M+9GM, Yabucoa 00767, Puerto Rico",18.0634681,-65.816197,Yabucoa,Jangueo
Pizzeria The Relative #1,(787) 893-4435,"64 Cll Cristobal Colon, Yabucoa, 00767, Puerto Rico",18.0462276,-65.87854159999999,Yabucoa,Jangueo
Platanutre Bar & Grill,(939) 308-4489,"PR-900, Yabucoa, 00767, Puerto Rico",18.0489401,-65.88473069999999,Yabucoa,Jangueo
Buen Rato Bar & Restaurant,(787) 993-5051,"Carr 9914, Al lado de la rotonda, Bo km .01, Yabucoa, 00767, Puerto Rico",18.0443895,-65.85067529999999,Yabucoa,Restaurantes
The Morrillo,(862) 591-7005,"carretera 901 bo, Yabucoa, 00767, Puerto Rico",18.0291731,-65.83238639999999,Yabucoa,Jangueo
El Nuevo Horizonte,(787) 893-5492,"8 PR-901, Yabucoa, 00767, Puerto Rico",18.0229611,-65.8503127,Yabucoa,Jangueo
La Frontera Yabucoeña,(939) 335-9936,"24CV+3Q, El Negro, Yabucoa 00767, Puerto Rico",18.020174,-65.8555772,Yabucoa,Jangueo
"Coconut Mar, Yabucoa",(787) 424-6965,"PR-9911, Yabucoa, 00767, Puerto Rico",18.039885,-65.8346486,Yabucoa,Jangueo
El Caobo Bar & Grill,(787) 953-4797,"24RH+GW3, Yabucoa, 00767, Puerto Rico",18.0412512,-65.8701897,Yabucoa,Jangueo
Pa Casa Dua Bar And Rest,(787) 893-3837,"24QH+X3H, Yabucoa, 00767, Puerto Rico",18.0398824,-65.87227829999999,Yabucoa,Jangueo
La carreta,(787) 306-8951,"PR-901, El Negro, Yabucoa 00767, Puerto Rico",18.0229281,-65.8429403,Yabucoa,Jangueo
Yabucoa Quick Bar & Mexican Food,(787) 893-5049,"Calle El sol Bo Jagüeyes, 34VV+M62, Yabucoa, 00767, Puerto Rico",18.0941303,-65.8569931,Yabucoa,Jangueo
Rancho el Campo restaurant,(939) 375-2705,"Hc #5 box, 5230 Sector El Tamarindo, Yabucoa, 00767, Puerto Rico",18.0343317,-65.8477939,Yabucoa,Restaurantes
Georgie's Pizza Place Yabucoa,(787) 468-7368,"2 PR-901, Yabucoa, 00767, Puerto Rico",18.0447541,-65.87206379999999,Yabucoa,Jangueo
La Casita de Roldi,(787) 306-4310,"PR-900, Yabucoa, 00767, Puerto Rico",18.0577288,-65.93249810000002,Yabucoa,Jangueo
Dinghy Dock Restaurant,,"372 Calle Fulladoza, Culebra, 00775, Puerto Rico",18.3022135,-65.2993188,Culebra,Restaurantes
La Cocina del Navegante,(787) 806-7586,"33 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3033035,-65.2998336,Culebra,Restaurantes
Zaco's Tacos Restaurant,(787) 543-4200,"21 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3032117,-65.3003098,Culebra,Restaurantes
Harspoon's,(787) 285-5034,"99, solar, 40 Cll Luis Muñoz Marin, Culebra, 00775, Puerto Rico",18.3084441,-65.3046209,Culebra,Restaurantes
La Jíbara - Pizzería Creativa,(787) 398-4050,"8M2X+P32, Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3017446,-65.30256539999999,Culebra,Restaurantes
JJ Grill & Bar,(939) 269-6226,"10 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3018377,-65.3021225,Culebra,Restaurantes
Mamacita's Restaurant and Bar,,"Isla De Culebra, Culebra, 00775, Puerto Rico",18.3020819,-65.3002362,Culebra,Restaurantes
Treasure Bay Restaurant,(939) 284-3888,"Apartado 766, Culebra, 00775, Puerto Rico",18.3030522,-65.30112919999999,Culebra,Restaurantes
Susie's,(787) 413-0310,"PR250 Km 2.6, Lote#6 Sector Las Delicias, Culebra, 00775, Puerto Rico",18.3123585,-65.29201239999999,Culebra,Restaurantes
La Pista Cafe Restaurante,(787) 435-0350,"Culebra, 00775, Puerto Rico",18.3118458,-65.3046252,Culebra,Restaurantes
Kiosko La Pica,(787) 209-1589,"PR-250, Culebra, 00775, Puerto Rico",18.3117529,-65.29219669999999,Culebra,Restaurantes
Heather's Pizza,(939) 731-4434,"Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3019966,-65.3018274,Culebra,Restaurantes
Rolls of Heaven,(787) 397-7728,"26 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3024388,-65.3013805,Culebra,Restaurantes
El Batey,(787) 966-4960,"Culebra, 00775, Puerto Rico",18.3058719,-65.3025111,Culebra,Restaurantes
